,Unnamed: 0,Word,Count
1867,1867,kasus,63
1171,1171,hotel,63
2466,2466,ahmad,63
2563,2563,02,63
15460,15460,terserahindonesia,63
1638,1638,suasana,63
5556,5556,lantar,62
2305,2305,lewat,62
3175,3175,wuhan,62
1079,1079,pringsewu,62
2857,2857,protokoler,62
1701,1701,banda,62
4386,4386,sangup,62
2978,2978,asal,62
2695,2695,redam,62
852,852,buzer,62
3184,3184,mundur,61
1179,1179,updatecorona,61
5113,5113,tuduh,61
944,944,doni,61
20087,20087,tatakehidupanbaru,61
5888,5888,solo,61
3270,3270,om,61
4074,4074,komite,61
3688,3688,sinergitas,61
3861,3861,siaga,61
308,308,gampang,60
1719,1719,jum,60
2910,2910,cerdas,60
4734,4734,80,60
5047,5047,tega,60
2183,2183,kriteria,60
3157,3157,puskesmas,60
6430,6430,oh,60
2234,2234,kontak,60
4144,4144,dukungucorona,60
986,986,dusun,60
4289,4289,coronaupdate,60
1603,1603,miris,60
6938,6938,sabun,60
4906,4906,jaya,60
1826,1826,nila,59
5871,5871,rekor,59
6603,6603,tatap,59
856,856,tidak,59
1543,1543,erickthohir,59
1253,1253,bangkal,59
2396,2396,tanjung,59
6861,6861,nongkrong,59
1810,1810,tunjuk,59
3487,3487,banga,59
2622,2622,masa,59
1998,1998,sigap,59
4618,4618,webinar,59
3596,3596,latih,59
330,330,kaum,58
921,921,bisa,58
2991,2991,tepat,58
1329,1329,hutang,58
5057,5057,respon,58
1517,1517,kategori,58
2734,2734,soesatyo,58
515,515,kontra,58
2268,2268,mu,58
3589,3589,kawal,58
1093,1093,pahlawan,57
1683,1683,cenderung,57
6896,6896,influencer,57
4689,4689,akun,57
20582,20582,newnormalpulihkanekonomi,57
10377,10377,fre,57
1511,1511,bunga,57
1833,1833,kejar,57
3345,3345,susul,57
16702,16702,transisi,57
2384,2384,kp,57
562,562,layak,57
446,446,luhut,57
691,691,moda,56
967,967,elite,56
721,721,ketenagakerjan,56
2722,2722,rekomendasi,56
2209,2209,rata,56
2053,2053,aniesbaswedan,56
1498,1498,x,56
3994,3994,yudhoyono,56
1872,1872,please,56
191,191,patut,55
2412,2412,vi,55
6212,6212,detik,55
4185,4185,ide,55
1859,1859,peluang,55
3321,3321,drastis,55
1433,1433,tangkal,55
2972,2972,pasu,54
7189,7189,andil,54
429,429,mk,54
5963,5963,judul,54
5997,5997,mayoritas,54
1802,1802,perihal,54
4812,4812,nt,54
3689,3689,administrasi,54
2394,2394,lacak,54
1399,1399,tracing,54
4217,4217,detail,54
1612,1612,tempel,54
3875,3875,investor,54
2175,2175,pindah,54
3256,3256,adik,54
626,626,ukur,54
2202,2202,oposisi,54
3245,3245,golong,54
1467,1467,realokasi,54
1228,1228,mencle,53
5343,5343,unsur,53
3096,3096,fadli,53
1479,1479,poldajateng,53
13267,13267,car,53
4019,4019,minta,53
3089,3089,siar,53
2146,2146,kuta,53
3913,3913,warganet,53
1661,1661,komentar,53
2054,2054,ridwan,53
1307,1307,gede,53
7216,7216,klinis,53
1595,1595,bas,53
3538,3538,way,53
4891,4891,palembang,53
1259,1259,bangkalanlawancovid19,53
1554,1554,nasi,53
4429,4429,australia,52
6602,6602,murah,52
3341,3341,debat,52
3856,3856,imun,52
5226,5226,meminimalisir,52
1747,1747,sekretaris,52
1486,1486,momentum,52
5673,5673,repot,52
3456,3456,ntb,52
5682,5682,resah,52
2580,2580,banjarnegara,52
4653,4653,beritanasional,52
3422,3422,artikel,52
2015,2015,sing,52
9908,9908,poldapapua,52
2382,2382,rela,52
1133,1133,diskominfo,52
1750,1750,monardo,51
2688,2688,pesawat,51
1504,1504,jauh,51
10322,10322,kesah,51
1009,1009,stabil,51
2256,2256,ribut,51
1939,1939,pademi,51
6246,6246,provokasi,51
2166,2166,defisit,51
1421,1421,ketimbang,51
1238,1238,sorot,51
2055,2055,kamil,51
2320,2320,adu,51
1397,1397,sampel,51
1294,1294,pemelihan,51
656,656,grup,51
2822,2822,andal,51
2652,2652,nyaman,50
3698,3698,momen,50
624,624,sifat,50
2158,2158,internet,50
3309,3309,rmcoid,50
3307,3307,rakyatmerdeka,50
5327,5327,benci,50
426,426,logika,50
1153,1153,otg,50
4983,4983,pam,50
2522,2522,instagram,50
1200,1200,prof,50
3224,3224,nu,50
3212,3212,pintu,50
3825,3825,minum,50
11831,11831,satsabhara,50
4488,4488,agam,50
3735,3735,seng,50
3097,3097,zon,50
3894,3894,flu,50
2102,2102,lumayan,50
3995,3995,mayday2020,50
5886,5886,kh,50
3363,3363,sekian,50
4207,4207,gresik,50
3423,3423,periode,49
1681,1681,istana,49
1227,1227,mencla,49
912,912,ra,49
2206,2206,your,49
1946,1946,asalamualaikum,49
66,66,canda,49
2461,2461,bin,49
2259,2259,seleksi,49
534,534,unduh,49
434,434,thread,49
1074,1074,nusantara,49
2830,2830,ham,49
813,813,sarana,49
3868,3868,tanam,49
4902,4902,gedung,49
1590,1590,asia,49
5111,5111,it,49
9328,9328,ideologi,49
2925,2925,cetak,49
3544,3544,buang,49
1755,1755,buah,48
6612,6612,cluster,48
4066,4066,indonesiamaju,48
2147,2147,raja,48
5483,5483,politis,48
2992,2992,jayapura,48
5925,5925,ganjar,48
1032,1032,acu,48
76,76,musibah,48
873,873,kualitas,48
2096,2096,simpang,48
2940,2940,viral,48
1502,1502,hi,48
1125,1125,refocusing,48
5999,5999,said,48
4968,4968,ono,48
2906,2906,tol,48
847,847,tanga,48
1178,1178,kotatangerang,47
159,159,bego,47
7479,7479,tinjau,47
2942,2942,padang,47
1558,1558,rezim,47
3560,3560,gaung,47
2326,2326,komen,47
930,930,hitam,47
2975,2975,tangkap,47
2600,2600,komponen,47
5866,5866,rsud,47
26028,26028,reisa,47
3786,3786,padu,47
2311,2311,mitra,47
3388,3388,pabrik,47
5244,5244,gambar,47
639,639,liar,47
2247,2247,tbk,47
1783,1783,sat,47
2435,2435,pakaimasker,47
8664,8664,balikpapan,47
955,955,sempurna,47
4276,4276,muslim,47
3034,3034,tawar,47
1471,1471,km,47
4351,4351,up,47
2116,2116,jps,47
1464,1464,harus,47
8111,8111,ledak,46
4887,4887,gugur,46
242,242,v,46
400,400,sederhana,46
4599,4599,gp,46
4218,4218,coronaindonesia,46
15147,15147,polreslanyjaya,46
1021,1021,banten,46
6187,6187,infrastruktur,46
2644,2644,tegak,46
2423,2423,opsi,46
797,797,mudiktetapdilarang,46
4069,4069,kece,46
887,887,september,46
2439,2439,serikat,46
1879,1879,ketupat,46
1256,1256,mon,46
1012,1012,l,46
1711,1711,jangka,46
2330,2330,jalur,46
4020,4020,erick,46
1592,1592,india,46
2833,2833,kucur,46
2696,2696,balik,46
10633,10633,konferensi,46
1525,1525,perlu,46
3898,3898,energi,46
1815,1815,huni,46
4427,4427,anjir,46
4862,4862,yuri,46
642,642,rusak,46
1180,1180,waspadabolehpanikjangan,46
932,932,wiku,46
2976,2976,ikan,46
2626,2626,bumngotongroyong,46
1717,1717,pra,46
4049,4049,halimiskandarnu,46
1754,1754,sop,46
2921,2921,canang,45
2983,2983,serap,45
6760,6760,mohmahfudmd,45
2795,2795,bantul,45
345,345,bahasa,45
7222,7222,prabowo,45
3324,3324,covid19indonesia,45
2886,2886,polriuntukindonesia,45
1588,1588,sisa,45
855,855,hujat,45
4028,4028,hamil,45
2293,2293,kakap,45
2640,2640,indikasi,45
1269,1269,lebih,45
964,964,dok,45
1450,1450,puan,45
2100,2100,buku,45
2669,2669,kesan,44
5097,5097,solidaritas,44
285,285,jahat,44
2332,2332,hulu,44
2893,2893,gaya,44
946,946,arus,44
5529,5529,ngawur,44
1096,1096,istri,44
739,739,udara,44
365,365,belah,44
6290,6290,keluyur,44
2609,2609,statistik,44
4221,4221,point,44
2719,2719,jabodetabek,44
82,82,gorontalo,44
3126,3126,ikhtiar,44
15692,15692,973,44
3556,3556,indikator,44
3561,3561,kritisi,44
804,804,gereja,44
849,849,blunder,44
2986,2986,semenjak,44
4160,4160,putih,43
10793,10793,antre,43
5793,5793,lapis,43
5216,5216,citra,43
3358,3358,hilir,43
9963,9963,pasrah,43
2928,2928,cermat,43
7495,7495,reaktif,43
7610,7610,metro,43
5649,5649,kejaksanri,43
3668,3668,matang,43
6609,6609,kritis,43
3737,3737,nek,43
6493,6493,obrol,43
4220,4220,god,43
415,415,mesjid,43
1036,1036,minerba,43
2252,2252,batin,43
1793,1793,psi,43
823,823,khofifahip,43
174,174,seru,43
880,880,simpul,43
1315,1315,konsumsi,43
8213,8213,pantai,43
3846,3846,anda,43
2223,2223,lamban,43
26015,26015,wargasedulurbanten,42
3274,3274,tidur,42
6427,6427,menandatangani,42
1166,1166,untuk,42
445,445,hehe,42
1507,1507,celaka,42
659,659,jadwal,42
3277,3277,yakin,42
1896,1896,cegahcovid19,42
9095,9095,sepeda,42
2316,2316,diskon,42
5401,5401,nikmat,42
1865,1865,bandar,42
6183,6183,klik,42
4286,4286,kemensos,42
1878,1878,ops,42
6517,6517,ayah,42
303,303,nol,42
5019,5019,area,42
1019,1019,kewalahan,42
5354,5354,sumbar,42
2006,2006,labuh,42
24600,24600,polridukungnewnormal,42
4035,4035,palangka,42
2401,2401,polresta,42
4989,4989,cn,42
3257,3257,kep,42
3402,3402,pilar,42
6347,6347,irjen,41
1327,1327,stok,41
6836,6836,wafat,41
4780,4780,epidemiologi,41
14496,14496,silaturahmivirtualaja,41
1733,1733,duta,41
2048,2048,umur,41
3581,3581,kampus,41
4763,4763,kosong,41
4318,4318,telat,41
4012,4012,berkah,41
1123,1123,jaksa,41
4610,4610,samping,41
1260,1260,bersamacegahcorona,41
6883,6883,topik,41
7187,7187,asosiasi,41
2541,2541,go,41
3222,3222,pecah,41
3874,3874,kutip,41
2358,2358,amburadul,41
1822,1822,ucap,41
4609,4609,model,41
3119,3119,kaget,41
3778,3778,maki,41
1430,1430,jamu,41
5513,5513,rantau,41
3495,3495,pura,41
10694,10694,semetonbawaslu,40
10695,10695,astungkare,40
6908,6908,andai,40
6277,6277,bacot,40
2388,2388,nelayan,40
1334,1334,we,40
4399,4399,idi,40
19992,19992,anjang,40
1170,1170,kamar,40
3595,3595,suport,40
181,181,santai,40
4865,4865,acuh,40
2433,2433,polisindonesia,40
2499,2499,lamtim,40
1084,1084,insyalah,40
5696,5696,motor,40
3026,3026,tribunews,40
1978,1978,43,40
2501,2501,bangzaiful,40
2775,2775,korsel,40
2943,2943,polymerase,40
4230,4230,wenang,40
10804,10804,496,40
4179,4179,komunitas,40
2944,2944,chain,40
2639,2639,oleh,40
4294,4294,kubur,40
4570,4570,taruh,40
2810,2810,cafe,40
2196,2196,mekanisme,40
5985,5985,darah,40
1306,1306,suhu,40
1678,1678,liga,40
2205,2205,is,40
1830,1830,mantan,40
2498,2498,putusrantaipenularan,40
5348,5348,final,39
5808,5808,jawab,39
8306,8306,jelek,39
1328,1328,monitor,39
4040,4040,sukoharjo,39
5481,5481,gerindra,39
3663,3663,doktorandes,39
20141,20141,tabulasi,39
28777,28777,rakyatkawaldanacovid,39
8921,8921,akurat,39
2157,2157,kuota,39
226,226,singkat,39
3100,3100,senantiasa,39
7111,7111,cermin,39
4883,4883,curiga,39
3690,3690,ton,39
7388,7388,us,39
683,683,baswedan,39
6179,6179,aji,39
3631,3631,agung,39
8225,8225,sumpah,39
3826,3826,kopi,39
2579,2579,blp,39
5330,5330,jilid,39
5031,5031,revisi,39
5192,5192,this,39
3185,3185,banyuwangi,38
3607,3607,praktik,38
1000,1000,kenyatanya,38
2103,2103,sudut,38
1024,1024,mandau,38
1817,1817,tidung,38
3919,3919,anjlok,38
3484,3484,mental,38
15427,15427,rumus,38
945,945,prinsip,38
4662,4662,dilema,38
11167,11167,trucuk,38
801,801,agustus,38
2005,2005,bhabin,38
5619,5619,susilo,38
7001,7001,gus,38
2945,2945,reaction,38
2214,2214,piket,38
5880,5880,intern,38
4121,4121,iptu,38
4950,4950,musuh,38
12935,12935,buntok,38
1187,1187,pelan,38
5862,5862,minim,38
2250,2250,lini,38
4171,4171,pukul,38
7600,7600,kn,38
1560,1560,detikhealth,38
5604,5604,gembira,38
6532,6532,aware,38
933,933,adisasmito,38
3105,3105,penjara,38
9020,9020,palsu,38
3973,3973,magelang,37
1835,1835,ala,37
2221,2221,inisiatif,37
3865,3865,pdemokrat,37
1257,1257,tade,37
3782,3782,puji,37
3845,3845,rokok,37
24354,24354,rp67,37
1255,1255,kaloaran,37
1258,1258,parlonah,37
4051,4051,anwsanusi,37
344,344,gaduh,37
6019,6019,he,37
7615,7615,serbi,37
2863,2863,ventilator,37
3623,3623,lagu,37
150,150,jrx,37
12934,12934,barsel,37
27888,27888,disiplincegahgelombangke2,37
1254,1254,jhek,37
1762,1762,menkeu,37
896,896,suci,37
4297,4297,landas,37
2409,2409,transparansi,37
2151,2151,indonesiatangapcorona,37
4336,4336,januari,37
2357,2357,batam,37
8813,8813,lebar,37
1958,1958,asean,37
2689,2689,sepi,37
9429,9429,maskapai,37
5654,5654,case,37
7426,7426,nikah,37
1764,1764,ungkap,37
2199,2199,lab,37
8316,8316,fatwa,37
4787,4787,olahraga,37
5548,5548,ilmuwan,36
817,817,tidakmudik,36
10790,10790,brigade,36
1553,1553,kira,36
975,975,post,36
1673,1673,pasok,36
7267,7267,lengah,36
4109,4109,interaksi,36
4511,4511,hutan,36
1248,1248,kapal,36
1957,1957,tajam,36
7223,7223,ikat,36
2939,2939,cuti,36
4417,4417,lalai,36
1492,1492,badung,36
3661,3661,persero,36
7059,7059,suluh,36
2398,2398,amal,36
851,851,kerah,36
3140,3140,ketidakmampuan,36
4443,4443,sampoerna,36
22876,22876,bersiapmenujunewnormal,36
1210,1210,individu,36
1184,1184,transmisi,36
4030,4030,kumpar,36
5128,5128,waras,36
3292,3292,kamuharustau,36
958,958,ketemu,36
3706,3706,enam,36
4052,4052,fachrilabalado,36
1017,1017,405,36
5056,5056,dinkes,35
4178,4178,rekan,35
7934,7934,jafar,35
2738,2738,check,35
809,809,istimewa,35
4782,4782,film,35
7272,7272,pangkal,35
27793,27793,awaskorupsisavekonomi,35
2793,2793,dapur,35
6472,6472,mesin,35
2164,2164,propinsi,35
13326,13326,sp,35
1765,1765,keri,35
1276,1276,sertu,35
1858,1858,ego,35
139,139,down,35
2616,2616,information,35
18143,18143,bio,35
2770,2770,dalih,35
2510,2510,tangsel,35
2564,2564,saksi,35
1626,1626,waluyo,35
7933,7933,marwan,35
516,516,kubu,35
3457,3457,438,35
3750,3750,bpkp,35
4750,4750,palu,35
1310,1310,gandeng,35
3371,3371,paja,34
2771,2771,tiru,34
4216,4216,hasan,34
1640,1640,pekanbaru,34
21298,21298,babakan,34
5791,5791,lamongan,34
3989,3989,otoritas,34
741,741,logistik,34
12676,12676,takbir,34
3546,3546,prank,34
4004,4004,jogo,34
2753,2753,dihimbau,34
4152,4152,denda,34
1003,1003,suparmanto,34
8280,8280,hand,34
4685,4685,nangani,34
2535,2535,angkut,34
1283,1283,janganmudik,34
6390,6390,forum,34
3583,3583,prihatin,34
8534,8534,bondong,34
1779,1779,play,34
3719,3719,versi,34
5878,5878,hibur,34
651,651,direktorat,34
678,678,35,34
5093,5093,denpasar,34
3300,3300,karawang,34
25983,25983,adaptasitatananhidupbaru,34
3310,3310,ngeri,34
9423,9423,segi,34
6701,6701,tertawa,34
3176,3176,tentang,34
2068,2068,plt,34
2865,2865,bersamalawancovid19,34
3540,3540,o,34
4996,4996,imbang,34
2806,2806,blue,34
2410,2410,akuntabilitas,34
13274,13274,sinergitashadaovid19,34
1670,1670,work,34
553,553,inspektur,33
4602,4602,ansorbelanegeri,33
6494,6494,manipulasi,33
2871,2871,cuek,33
18971,18971,produktivitas,33
13731,13731,pungur,33
1521,1521,kemenkopmk,33
4405,4405,sak,33
1964,1964,09,33
14375,14375,artis,33
2455,2455,muhamad,33
2612,2612,ribet,33
262,262,bahagia,33
1974,1974,polsekterentang,33
3644,3644,koperasi,33
28502,28502,jaksakawalprogrampen,33
528,528,be,33
6680,6680,sharing,33
2923,2923,muhadjir,33
2380,2380,betapa,33
3466,3466,poin,33
1873,1873,like,33
5608,5608,yoyakarta,33
2740,2740,123,33
3931,3931,infogenwanipol,33
4021,4021,thohir,33
3375,3375,valid,33
978,978,makmur,33
3390,3390,bismilah,33
5253,5253,perlahan,33
16553,16553,bpt,33
7734,7734,resesi,33
4597,4597,tks,33
1418,1418,tuding,33
8188,8188,jaman,33
4944,4944,wilkum,33
4547,4547,ix,33
5114,5114,ban,33
30813,30813,covidganasdemodilarangkeras,33
4133,4133,otomatis,32
2745,2745,talk,32
2487,2487,empati,32
1581,1581,center,32
14018,14018,ari,32
7621,7621,162,32
5101,5101,freport,32
31154,31154,vaksincoronabumn,32
4574,4574,53,32
3386,3386,senjata,32
11424,11424,tungak,32
2179,2179,kawanpajak,32
15727,15727,himbuan,32
6625,6625,wonosobo,32
3970,3970,basmi,32
4991,4991,serdang,32
489,489,blitar,32
1344,1344,asyik,32
4476,4476,boro,32
6746,6746,objek,32
6392,6392,adat,32
3349,3349,stasiun,32
26030,26030,asmoro,32
2805,2805,bersamakitabisa,32
6425,6425,mus,32
6803,6803,purwanto,32
666,666,jerman,32
2606,2606,konyol,32
3146,3146,kang,32
8584,8584,portal,32
4513,4513,hantam,32
780,780,64,32
6309,6309,nahdlatul,32
2850,2850,nerapin,32
4376,4376,terobos,32
1936,1936,kendala,32
499,499,sinkron,32
6797,6797,tai,32
1625,1625,adji,32
1624,1624,dhimas,32
15426,15426,destinasi,32
5717,5717,banjarmasin,32
1780,1780,station,32
3356,3356,selebaran,32
675,675,jurucakap,31
1202,1202,tito,31
170,170,tukang,31
4937,4937,payah,31
1720,1720,08,31
13037,13037,46,31
28681,28681,pemerintahtundabahasruhip,31
29882,29882,democlustercovidbaru,31
26029,26029,broto,31
1836,1836,wisma,31
1792,1792,terjun,31
6476,6476,tbc,31
11279,11279,sanitizer,31
1063,1063,nafkah,31
455,455,verifikasi,31
4000,4000,dinamika,31
21299,21299,kartono,31
1950,1950,insya,31
9971,9971,102,31
7871,7871,berkat,31
3079,3079,imunkuatcovidmingat,31
719,719,segenap,31
5177,5177,seleweng,31
8594,8594,ruf,31
4508,4508,jangkau,31
3020,3020,sidang,31
8701,8701,51,31
3945,3945,pegang,31
11680,11680,sebentar,31
2723,2723,kain,31
3010,3010,fitnah,31
5238,5238,nge,31
7237,7237,bltdberkah,31
2301,2301,rangkai,31
1534,1534,maklum,31
6679,6679,pidana,30
6351,6351,pinang,30
2693,2693,avigan,30
952,952,abu,30
966,966,ulah,30
8548,8548,asumsi,30
3965,3965,tebar,30
4001,4001,tuang,30
11355,11355,rakyatbersatucekalcovid19,30
3517,3517,mentah,30
9986,9986,nak,30
663,663,kompetisi,30
5433,5433,beringin,30
16272,16272,bumnlokomotifnormalbaru,30
5349,5349,taufikmadjid71,30
13906,13906,apel,30
2891,2891,tindih,30
8475,8475,keliling,30
717,717,bijaksana,30
5257,5257,just,30
3354,3354,muara,30
2726,2726,gunakanmasker,30
5732,5732,galak,30
4378,4378,kabinet,30
2022,2022,ta,30
8135,8135,pada,30
4372,4372,internal,30
5926,5926,pranowo,30
588,588,budi,30
11825,11825,seniman,30
1837,1837,atlet,30
1377,1377,jalin,30
3308,3308,bacakoranrm,30
8410,8410,risma,30
16797,16797,zonasi,30
4573,4573,prancis,30
3074,3074,gas,30
1420,1420,keliru,30
6462,6462,ampun,29
1882,1882,ombudsman,29
2286,2286,intervensi,29
1195,1195,murni,29
5247,5247,curva,29
1098,1098,labil,29
11050,11050,biru,29
8728,8728,hijriah,29
6297,6297,sawit,29
12504,12504,kedok,29
1736,1736,tuai,29
9615,9615,sambung,29
9546,9546,63,29
7104,7104,perempuan,29
12255,12255,diagnosis,29
6248,6248,75,29
3461,3461,sembunyi,29
6124,6124,seni,29
3887,3887,arti,29
12900,12900,nasabah,29
7076,7076,barito,29
2617,2617,thailand,29
679,679,tempoh,29
20959,20959,indonesiabnormal,29
3251,3251,rekayasa,29
2768,2768,tegur,29
11432,11432,kapuas,29
2802,2802,cerah,29
3662,3662,kebun,29
20589,20589,yatin,29
13046,13046,enrekang,29
4082,4082,makna,29
3410,3410,sleman,29
2441,2441,sesat,29
61,61,emosi,29
29708,29708,bumnuntukjawatimur,29
6886,6886,suntik,29
2052,2052,kemenhub151,29
17612,17612,shalatidirumahaja,29
3154,3154,gegabah,29
10860,10860,soeta,29
1263,1263,united,29
3547,3547,sampah,29
4575,4575,peristiwa,29
1585,1585,gulir,29
9290,9290,87,29
7108,7108,indrawati,28
5413,5413,jemput,28
6723,6723,generasi,28
2803,2803,jogowargojogonegoro,28
2226,2226,irwan,28
6843,6843,indeks,28
5412,5412,sragen,28
3496,3496,kecil,28
2472,2472,itu,28
2804,2804,ayojogojeporo,28
3476,3476,paramedis,28
1447,1447,jibaku,28
1380,1380,bpbd,28
5394,5394,salut,28
3645,3645,pacu,28
4773,4773,serda,28
10458,10458,indar,28
8336,8336,alun,28
7759,7759,curhat,28
4940,4940,ilmiah,28
11026,11026,kreatif,28
26036,26036,ruhip,28
4481,4481,am,28
1680,1680,spanyol,28
5048,5048,intensif,28
1689,1689,promosi,28
3564,3564,tabung,28
6613,6613,sistematis,28
646,646,halang,28
3214,3214,pemko,28
1562,1562,rindu,28
1708,1708,pangil,28
5025,5025,pb,28
1544,1544,health,28
3236,3236,real,28
3241,3241,reaksi,28
442,442,if,28
3717,3717,dokumen,28
5012,5012,oficial,28
4622,4622,bocor,28
537,537,pedulilindungi,28
3139,3139,mojokerto,28
2573,2573,dadak,28
2904,2904,not,28
2035,2035,kades,28
11965,11965,farma,28
5718,5718,kalsel,28
4079,4079,intruksi,28
6001,6001,pihak,28
1907,1907,protap,28
20588,20588,nagrog,28
326,326,pesimis,28
4128,4128,twit,28
1973,1973,preventifcegahcovid19,28
2086,2086,alir,28
2154,2154,semester,28
9887,9887,taman,28
4252,4252,imunitas,28
1923,1923,restrukturisasi,27
1561,1561,lekas,27
1570,1570,yayasan,27
6269,6269,siti,27
1979,1979,akuntabel,27
450,450,kala,27
13336,13336,ukt,27
4590,4590,eksekutif,27
5208,5208,tujuh,27
3555,3555,peka,27
859,859,awasprovokasisatpandemi,27
4374,4374,breakingnewsmetrotv,27
2091,2091,lipat,27
10459,10459,parawansa,27
6981,6981,52,27
9970,9970,laki,27
568,568,sultra,27
4180,4180,r,27
6323,6323,sapa,27
10353,10353,populasi,27
4458,4458,macet,27
2687,2687,tiket,27
2870,2870,italia,27
10371,10371,hadiah,27
2931,2931,sars,27
2968,2968,amanah,27
3077,3077,ful,27
9540,9540,ruwet,27
6153,6153,radio,27
2711,2711,dear,27
4801,4801,testing,27
3005,3005,benah,27
8063,8063,enteng,27
4659,4659,mimika,27
3937,3937,bola,27
6872,6872,optimisme,27
3407,3407,mpri,27
2988,2988,telusur,27
2160,2160,tipu,27
853,853,kaca,27
6844,6844,saham,27
223,223,taiwan,27
2402,2402,pontianak,27
7879,7879,woi,26
3815,3815,najam,26
6847,6847,sunti,26
2304,2304,kartanegara,26
9334,9334,tolakomnibuslaw,26
11254,11254,nampaknya,26
4470,4470,39,26
15150,15150,humaspoldapapu1,26
5952,5952,baharu,26
6486,6486,kuning,26
2713,2713,ibukota,26
7040,7040,aspirasi,26
929,929,kambing,26
2118,2118,konsentrasi,26
14407,14407,wikidpr,26
1412,1412,plus,26
2575,2575,jatenglawancorona,26
8769,8769,65,26
4834,4834,gelintir,26
7809,7809,burden,26
138,138,lock,26
21308,21308,wanasari,26
1545,1545,security,26
6024,6024,physicaldistancing,26
26068,26068,paripurna15,26
10705,10705,jenuh,26
2369,2369,people,26
4102,4102,bangkrut,26
1056,1056,goreng,26
6719,6719,hm,26
389,389,my,26
4683,4683,iv,26
1593,1593,lampau,26
5125,5125,persepsi,26
2932,2932,cov,26
27199,27199,kompas5,26
1963,1963,publisherstory,26
2926,2926,analisis,26
860,860,kebijakan2,26
8522,8522,platform,26
11039,11039,lek,26
9440,9440,juara,26
4422,4422,tanya,26
1813,1813,bumnuntukindonesia,26
1746,1746,milyar,26
5500,5500,bintang,26
3325,3325,dpra,26
