,Word,Count
18653,bjps,1
18654,mnyepelekan,1
18655,ngumpat,1
18656,mengtahui,1
18657,masyarakat2,2
18658,perekonomianpemutusan,1
18659,kerjakemiskinan,1
18660,mngkat,1
18661,gosh,1
18662,menjalankn,3
18663,apmin,1
18664,budidaya,7
18665,cold,2
18666,storage,1
18667,sangkil,2
18668,mangkus,2
18669,ruzhanul,1
18670,ulum,1
18671,rajincucitangan,1
18672,mulaihidupsehat,1
18673,kacang,2
18674,toyib,1
18675,muri,1
18676,lama,2
18677,skadar,1
18678,mndampingi,1
18679,mrka2,2
18680,alhamdulialah,1
18681,fasha,1
18682,powernya,1
18683,bebalsalah,1
18684,tingkatkanimuntundamudik,2
18685,kejadian2,1
18686,pi,8
18687,anjingeun,1
18688,smv,2
18689,ngatangatain,1
18690,bukastupidity,1
18691,dengaj,1
18692,ekonomimas,1
18693,lcuphk,2
18694,perlindunganumkm,9
18695,kumham13,8
18696,haji2020,10
18697,apalagiampun,1
18698,polsekruralangowan,1
18699,polresminahasa,1
18700,wasapdalah,1
18701,ia,3
18702,510,4
18703,pajakwajar,1
18704,tatsamlikum,1
18705,kumsalam,1
18706,byebye,1
18707,kenapapemerintah,4
18708,garing,1
18709,pindahke,1
18710,diperbolehin,1
18711,napasih,1
18712,investordaily,1
18713,148,4
18714,068,1
18715,karantinapdg,1
18716,epak,2
18717,1571,1
18718,ues,2
18719,pegal,1
18720,protect,1
18721,wayah,1
18722,tolek,2
18723,jeg,1
18724,iling,2
18725,himbahuan,1
18726,ekspose,1
18727,lix,1
18728,lamun,1
18729,ambulance,7
18730,pelangar2,1
18731,ilah,2
18732,nterhadap,1
18733,marginal,4
18734,indicator,1
18735,statement2,2
18736,politikagama,2
18737,diskusisejuk,2
18738,tsai,1
18739,wen,1
18740,ituhasil,1
18741,pilihn,1
18742,lupawal,1
18743,alkamdulilah,1
18744,godjob,1
18745,ambl,1
18746,berdamaibnpb,1
18747,japridewan,3
18748,japrioficial,3
18749,normalisasi,7
18750,ejek,8
18751,apamasyarakatnya,1
18752,sana,1
18753,sini,1
18754,quick,2
18755,jqr,4
18756,patuhicovid19,2
18757,basuki,6
18758,komitmentnya,1
18759,simprug,1
18760,fokin,1
18761,umimin,1
18762,bambanglipuro,4
18763,zubairi,2
18764,djoerban,2
18765,angiat,1
18766,lumban,1
18767,tobing,1
18768,rdgbi,2
18769,serep,1
18770,nyawatar,1
18771,baur,2
18772,timestamp,2
18773,camera,2
18774,masharakat,1
18775,sembakosempurna,1
18776,mapan,3
18777,emerece,1
18778,aha,1
18779,nothing,2
18780,beranda,4
18781,eucalyptus,10
18782,aromatik,1
18783,sobathalilintarmedia,1
18784,senduro,2
18785,kandangtepus,1
18786,bedayu,1
18787,zuber,1
18788,hasanicenter,1
18789,bersa,1
18790,tawaqal,1
18791,sensaran,1
18792,bersakala,3
18793,totalpolitik,1
18794,haluandotco,1
18795,haluanharian,1
18796,kebijakanpublik,1
18797,dirgarambe,2
18798,19data,1
18799,worldometer,1
18800,situs2,2
18801,terombang,1
18802,balongede,2
18803,siliwangi,1
18804,syafrudin,1
18805,dikerjain,5
18806,ngebul,4
18807,bazar,3
18808,rp63,1
18809,rp123,5
18810,sikat,7
18811,koplo,1
18812,cekot2,1
18813,rudit,1
18814,muyarto,1
18815,naintin,2
18816,arisalah,1
18817,santer,3
18818,muzanigerindra,1
18819,suaragerindra,5
18820,polsekpontianakutara,1
18821,polsekpontianakbarat,1
18822,polsekpontianakota,1
18823,polsekpontisnakselatan,1
18824,yha,1
18825,syiek,2
18826,069,6
18827,prolegal,1
18828,selingkuh,5
18829,nirmala,3
18830,cicil2,1
18831,january,1
18832,pariwiasata,1
18833,nyepeleinrakyat,1
18834,sudah2,1
18835,sajakata2nya,1
18836,unlock,1
18837,bokek,2
18838,riak,4
18839,garanginilah,1
18840,niherd,1
18841,indonesiatakutnya,1
18842,polseksawo,1
18843,punca,1
18844,25rb,1
18845,bukhari,1
18846,intinyah,1
18847,cayo,1
18848,soksoan,1
18849,gal,7
18850,103,4
18851,sumbersari,2
18852,budimuni98,2
18853,maulana,3
18854,kontraksi,8
18855,zita,2
18856,anjani,2
18857,getah,1
18858,menegaskab,1
18859,1orang,1
18860,anev,1
18861,aris,1
18862,membahas,1
18863,bui,1
18864,embun,2
18865,158,3
18866,672,6
18867,ayao,1
18868,rongsok,2
18869,kresna,1
18870,hinbauan,2
18871,imunitypernyatan,1
18872,tengku,3
18873,begtu,1
18874,rceh,1
18875,aung,2
18876,lucnut,1
18877,sekalijangan,1
18878,guruhonorer,1
18879,humaspmj,3
18880,polresmetrobekasi,1
18881,polrestrobekasi,1
18882,mamatuhi,12
18883,protol,2
18884,humasmakota,1
18885,distacting,1
18886,hima,2
18887,spnuhnya,1
18888,kamu,1
18889,trkait,4
18890,sklah,2
18891,alamiah,2
18892,jktinformasi,1
18893,jktinfo,2
18894,dkinfo2,1
18895,dkinfo,1
18896,couragenow,1
18897,thanos,3
18898,thanosan,1
18899,likeforlikes,8
18900,kertamukti,1
18901,pasehono,1
18902,trhormat,1
18903,dpertimbngkn,1
18904,jrk,2
18905,reskrimsusjtg,2
18906,saifulah,12
18907,abdulgani,9
18908,menyalahkanpemerintah,1
18909,sahabatpaudikmasdiy,1
18910,bersamaberkaryajaya,1
18911,humascibarusah,1
18912,bergumentasi,1
18913,ive,1
18914,pahamayo,1
18915,kamihumaspolri,2
18916,thebestpol,2
18917,sumsum,1
18918,dihilangin,1
18919,polresbengkulu,1
18920,qomarchusnul,1
18921,protokeler,3
18922,boarding,2
18923,mengikuri,1
18924,1x,4
18925,brilianfightcovid19,1
18926,lubis,3
18927,ruar,1
18928,biasahtemans,1
18929,bungjubir,2
18930,girilan,1
18931,budiarto2303,1
18932,edo,2
18933,macho,2
18934,bhd,1
18935,cadarmerah,1
18936,odhi,1
18937,laingenlisa,2
18938,jonahmunda,1
18939,smisal,1
18940,dlongarin,1
18941,jayeng,1
18942,sofiagus,1
18943,genesis7173,2
18944,bnie18,2
18945,sajadah,3
18946,kasihantercemar,1
18947,rp149,2
18948,habibahar212,1
18949,kemenhumkam,1
18950,pongah,2
18951,denganijuti,1
18952,ijuti,1
18953,atyran,1
18954,getol,3
18955,salurkeun,1
18956,masyarkatna,1
18957,uy,2
18958,sieuna,1
18959,sikasim,1
18960,polresbatubara,1
18961,njuah,1
18962,tangkepemerintah,1
18963,scoring,2
18964,utomo,2
18965,timika,4
18966,khairusman,2
18967,kayuh,1
18968,kni,1
18969,keraimanan,1
18970,pschycal,1
18971,produktivitas,33
18972,tadinha,1
18973,d2,1
18974,sektortegalsarigmail,1
18975,pelindo,10
18976,gwkyk,1
18977,dandhy,1
18978,laksono,1
18979,diterusin,2
18980,bidhumaspoldajabar,3
18981,hamburger,1
18982,untk,1
18983,sengaknya,1
18984,dengerinya,1
18985,berdampingam,1
18986,bobol,4
18987,lockdown2020,1
18988,depopulation,1
18989,defriantas,1
18990,defrianta,1
18991,seruni72804815,1
18992,siehumaspolresbeltim,1
18993,nursultan,1
18994,rahmat,3
18995,heritanjung13,2
18996,fajaralam9,1
18997,angelmaximilan,1
18998,homecare24idn,1
18999,lebaran2020,1
19000,lawanpandemi,1
19001,jemberceria,1
19002,patuhiprotokolcovid,1
19003,npwp,3
19004,siagacorona,1
19005,poldajatimsurabaya,1
19006,bomat,2
19007,bhima,1
19008,yudhistira,2
19009,adhinegara,1
19010,syaratnewnormal,1
19011,rumahpatuhi,1
19012,isone,2
19013,coronane,1
19014,kutuk,6
19015,polisisumut,1
19016,elshintamedan,1
19017,elshintaedisisiang,11
19018,islambantu,1
19019,rychef,1
19020,repostsaveap,1
19021,ngavepe,1
19022,polrisiapamankanjatim,1
19023,bagimunegeri,1
19024,dipedulin,1
19025,quote2,1
19026,laslos,1
19027,idh,1
19028,dikarnakan,1
19029,simpati,8
19030,dicuekin,1
19031,nyalah2in,5
19032,dia2,1
19033,alesan2,1
19034,atuhi,2
19035,tigalinga,1
19036,polsektigalinga,2
19037,poldasumut,1
19038,obyektif,3
19039,vir,1
19040,polresmlgkab,1
19041,gaspol,2
19042,parahimuwan,1
19043,polsekradenan2,1
19044,polresukojarjo,1
19045,polsekgatak,1
19046,ketidaknyamanan,6
19047,anjuranya,1
19048,hos,3
19049,cokroaminoto,3
19050,seriuas,1
19051,apriansyah,1
19052,bazaramadhanonlinejabar2020,1
19053,gar,2
19054,bndra,1
19055,surt,1
19056,memnuhi,1
19057,prsrtan,1
19058,yodh,1
19059,bndara,1
19060,pdgi,1
19061,persih,1
19062,betadine,2
19063,defence,1
19064,nasal,1
19065,spray,1
19066,mouthwash,1
19067,gargle,1
19068,indonesiabebascovid19,2
19069,respiratoryhygiene,1
19070,mahakam,5
19071,ideology,1
19072,rumahpatuhiprotokolcovid19,5
19073,covidsalahkan,1
19074,melangaryaudah,1
19075,polrespasuruan2,1
19076,0703,1
19077,tengang,2
19078,pmb,1
19079,mindah,1
19080,humasrespbg,3
19081,adap,3
19082,sumiyati,2
19083,aipi,1
19084,penake,1
19085,silite,1
19086,dirikita,1
19087,banyumasbrimob,3
19088,restabes,1
19089,humaspolrestabesbandung,1
19090,polsekidul,1
19091,humascimenyan,1
19092,marza,1
19093,bcindonesia,1
19094,penjarain,1
19095,insiden,2
19096,menilai,1
19097,covidaman,1
19098,penjarapemerintah,1
19099,baharbinsmith,1
19100,bekuk,1
19101,lubukbasung,1
19102,bangetdirumahaja,1
19103,polreskudus1,2
19104,diperumbangkan,1
19105,bular,1
19106,berubahubah,1
19107,multimediasulut,1
19108,humasnganjuk,1
19109,cris,1
19110,2similikiti,1
19111,ngobush3,2
19112,adec,2
19113,toyoy,1
19114,beginitp,1
19115,proposal,3
19116,jncik,1
19117,munculsaya,1
19118,ngelurusin,1
19119,rorena,1
19120,budianto,1
19121,mahadewadewisalahkan,1
19122,lantasbenteng,1
19123,kelapapondok,1
19124,pagarjati,1
19125,karangtingi7,1
19126,marga,4
19127,ming,2
19128,pemerintahgaes,3
19129,indung,1
19130,039,4
19131,kadinsos,2
19132,alhudri,3
19133,bandaceh,1
19134,aminulah,9
19135,usman,2
19136,sukoharjopolres,1
19137,polsekbulu,2
19138,laporanya,1
19139,womers,1
19140,wom,2
19141,tangkiskomunis,4
19142,prosesif,1
19143,humaspolres,1
19144,pwk,1
19145,diskominfopwk,1
19146,indoredefeatscorona,1
19147,pemerintahindonesia,1
19148,sumadi,3
19149,discus,2
19150,paruhiprotokolcovid19,1
19151,pacitan,5
19152,fajrul,2
19153,pekerjamigranindonesia,1
19154,pekerjaindonesia,1
19155,sakuineko2,1
19156,infoekonmaritim,1
19157,moyudan,2
19158,martoyo,1
19159,gemash,3
19160,berstandup,1
19161,nunu,2
19162,tatanga,1
19163,syahril,1
19164,sebagamana,1
19165,samsu,1
19166,hartoyo,1
19167,fain,1
19168,kelamin,3
19169,nihkl,1
19170,ngapa2in,1
19171,berikesehatan,1
19172,hikat,1
19173,telatah,1
19174,kicak,1
19175,akases,1
19176,statment,6
19177,kutub,1
19178,etik,3
19179,note,4
19180,hatide,1
19181,dilalukanom,1
19182,mat,3
19183,testnya,3
19184,dilambatin,1
19185,bir,1
19186,laksa,2
19187,gakerja,1
19188,ohbesokanya,1
19189,kyung,1
19190,wha,1
19191,deutsche,1
19192,dw,2
19193,begandeng,1
19194,sejarahmencatat,1
19195,tonjol,3
19196,cmiw,1
19197,jala,3
19198,lokadataid,1
19199,alianzid,1
19200,setengah2goblog,1
19201,validasinya,2
19202,experimen,2
19203,srlama,1
19204,prnyebaran,1
19205,cleaning,1
19206,ditetapkan,1
19207,satere,1
19208,mawe,1
19209,leluhur,1
19210,bawel,3
19211,kampling,1
19212,045,1
19213,nabi,1
19214,dumeh,1
19215,anakonhido,1
19216,hamoraon,1
19217,diau,1
19218,bugis,1
19219,taro,5
19220,gau,1
19221,nornal,3
19222,phak,1
19223,mudikmari,1
19224,upayapenangananpolricegahcorona,1
19225,sbagian,1
19226,intropeksi,7
19227,muhasabah,2
19228,rodi,4
19229,sedulurpengayoman,1
19230,indocement,3
19231,tarjun,1
19232,harmoni3roda,3
19233,nonaktif,12
19234,sihmer,1
19235,19menyerah,1
19236,lurisan,1
19237,bilangvterserah,1
19238,ngorbanij,1
19239,infopkugrafis,1
19240,cutibersama2020,1
19241,hmr,1
19242,berwistata,1
19243,bakalan,1
19244,nonesensial,1
19245,consequences,1
19246,senyawa,2
19247,per,4
19248,iresponsible,1
19249,terapidok,1
19250,bentu,1
19251,covidiots,3
19252,stopelangaranstopkecelakankeselamatanuntukemanusian,1
19253,perantuan,1
19254,akur,2
19255,kualahan,3
19256,sagu,1
19257,tapuk,2
19258,bahayarelaksasi,2
19259,tapiharus,1
19260,ngeyelteruslah,1
19261,covidjgn,1
19262,tmcpolrestabandung,1
19263,tntunya,1
19264,berkonstribusi,1
19265,namanteran,1
19266,infoterkini,2
19267,semangatpagi,1
19268,ilahi,2
19269,gapai,2
19270,sempag,1
19271,catatmeter,1
19272,cumagitu,1
19273,kbjkan,1
19274,membthkn,1
19275,kptusan,2
19276,romadlon,1
19277,myorits,1
19278,tranpsortasi,1
19279,lbran,1
19280,papuadalahindonesia,4
19281,selamatmudik,1
19282,puas2in,1
19283,congorna,2
19284,bhuana,1
19285,penyuluhkoperasi,1
19286,pklkemenkop,1
19287,koperasindonesia,1
19288,pklkabupatenbadung,1
19289,mobila,1
19290,suryakencana,1
19291,menugu,1
19292,gemasdenganindonesia,1
19293,balita,9
19294,kelumpang,1
19295,bothnewyear,1
19296,wrg,1
19297,topi,2
19298,merjuangin,1
19299,spread,2
19300,lovely,1
19301,homan,2
19302,798,6
19303,mafudah,1
19304,kompetibel,1
19305,corananjeng,1
19306,terserah,1
19307,kpkupdates,1
19308,valery,1
19309,falkov,1
19310,losckdownya,1
19311,malaria,6
19312,vonis,15
19313,positis,1
19314,plang,2
19315,edit,2
19316,tapimenurutku,1
19317,loa,2
19318,kulu,1
19319,variasi,2
19320,dirham,1
19321,kabupatern,3
19322,mariage,1
19323,tea,1
19324,izrail,2
19325,cecunguk,1
19326,bansoscovidbali,1
19327,rp13,2
19328,disepelein,2
19329,bumoe,1
19330,naram,1
19331,huwaw,1
19332,jumlahmya,1
19333,dicptakan,1
19334,060,3
19335,kesadaran,1
19336,gap,1
19337,nras,1
19338,danger,1
19339,indonjuga,1
19340,sudha,1
19341,sinkrony,1
19342,pemerintahmangkel,1
19343,ngadapin,2
19344,sore2,1
19345,lobang,3
19346,3mg,1
19347,rusuk,1
19348,hehehe,2
19349,asboedionoid,1
19350,hening,3
19351,selek,1
19352,tekung,2
19353,sambail,1
19354,persetan,2
19355,goblokterima,1
19356,udahudah,1
19357,infografisakurat,1
19358,debryna,1
19359,ers,4
19360,sumua,1
19361,membanti,1
19362,dirapidtest,1
19363,pengadaian,2
19364,djpb,3
19365,savetenagakesehatan,1
19366,saveparamedis,1
19367,dikeluarinlah,1
19368,parapat,1
19369,nixon,1
19370,badjanuswantara,2
19371,firzahusain,3
19372,aryprasetyo85,6
19373,19jika,1
19374,jabodetabe,1
19375,diskursus,1
19376,indonesiatuhan,1
19377,hftindonesia,1
19378,sobatpti,2
19379,semangatbelajar,1
19380,ajnk,1
19381,syoping2,1
19382,egoistp,1
19383,baret,1
19384,bintng,1
19385,diasimikasi,1
19386,sombongx,1
19387,kpopers,1
19388,koreamenyarankan,1
19389,chanelnya,1
19390,reomit,1
19391,pengin,1
19392,plagiat,1
19393,kesmi,1
19394,host,1
19395,veny,1
19396,082,7
19397,9181,1
19398,7530,1
19399,alfaridzy,1
19400,3058,1
19401,1365,1
19402,ernes,1
19403,sahabatsosial,1
19404,perutbya,1
19405,stanislaus,2
19406,riyanta,2
19407,menyakahkan,1
19408,ludahin,2
19409,masyaraktnya,1
19410,kepasa,1
19411,sockterapy,1
19412,5bln,1
19413,siasia,2
19414,samsek,1
19415,mrekanya,1
19416,rich,3
19417,relaxsasi,1
19418,pernyatan,5
19419,meterai,1
19420,dirawar,1
19421,khususny,1
19422,jabotabek,1
19423,teros,6
19424,ngehek,2
19425,feadah,1
19426,organizer,1
19427,konserunfaedah,1
19428,posco,1
19429,bgtkaya,1
19430,3mingu,1
19431,bertia,1
19432,pemerintahbercanda,1
19433,naik2nya,2
19434,huwan,1
19435,whitewashing,1
19436,kabupate,1
19437,disikapin,1
19438,amarah,1
19439,salahterserah,1
19440,sakarepmulah,1
19441,pakaiotak,1
19442,sahaja,2
19443,related,4
19444,kampusuma,1
19445,ptsehat,1
19446,kampusterbaik,1
19447,umasehat,1
19448,kampusbestari,1
19449,somebody,1
19450,dihadapin,1
19451,tapiwalaupun,1
19452,anita,1
19453,wahid,5
19454,bimo,1
19455,fundrika,1
19456,manusiany,1
19457,regulasiny,1
19458,ginih,1
19459,berak,1
19460,satuy,1
19461,nextime,1
19462,asingcurhatpuitis,1
19463,keset,1
19464,sedep,1
19465,suryo,2
19466,openminded,1
19467,rakyat2,2
19468,jendelaramadanindonesia,1
19469,dirinyabdi,1
19470,zuzur,2
19471,fvck,1
19472,ipnu,1
19473,speaker,1
19474,cant,1
19475,seleksialam,1
19476,herdimunity,3
19477,aibatnya,1
19478,nakas,1
19479,mungkim,1
19480,ingus,1
19481,keruk,3
19482,pemerintahpemerintah,1
19483,infinity,1
19484,stonenya,1
19485,infinty,1
19486,gauntletnya,1
19487,aplagi,1
19488,resap,1
19489,ngelepas,1
19490,selat,2
19491,puspitasari,1
19492,janin,3
19493,sahabatkjrivancouver,1
19494,otawa,1
19495,bungkuk,3
19496,ngotax,1
19497,sekarangsama,1
19498,babe,4
19499,lelap,1
19500,menlockdown,1
19501,wkwkwabisan,1
19502,kewarganegaran,2
19503,ngewe,2
19504,pusatpresiden,1
19505,flaten,1
19506,kerjanyawagu,1
19507,ngsdepin,1
19508,kliaran,1
19509,dosis,7
19510,moncef,1
19511,mohamed,1
19512,slaoui,1
19513,dimandin,2
19514,johan,3
19515,rosihanjohan,1
19516,rasan,2
19517,biyen,1
19518,melbu,1
19519,ahline,1
19520,mistis,1
19521,consortium,1
19522,luih,1
19523,minimkadang,1
19524,101,3
19525,ciprat,2
19526,dishonor,1
19527,pungung,5
19528,salahkelola,1
19529,dipersa,1
19530,ngawurnya,1
19531,komafdo,1
19532,nakut,5
19533,45th,1
19534,tngi,1
19535,kadulnya,1
19536,oiya,1
19537,blueprint,1
19538,kir,2
19539,bukankah,1
19540,bede,1
19541,respirator,1
19542,oksigen,4
19543,savetenagamedis,1
19544,judge,4
19545,pap,3
19546,odieq,1
19547,resko,1
19548,kosambi,1
19549,pmr,1
19550,dwongs,1
19551,mjo,1
19552,ceritanyadibuly,1
19553,brkegiatankan,1
19554,ulangily,1
19555,ice,2
19556,sb,3
19557,rni,1
19558,covidsafe,1
19559,pemerintahterserah,1
19560,patogen2,1
19561,smalpox,1
19562,extinct,1
19563,covidpemerintah,1
19564,iyeng,1
19565,mejdikan,1
19566,atsi,1
19567,pendekatanya,1
19568,abis2san,1
19569,endingya,1
19570,unles,1
19571,ngausa,1
19572,positifbodoh,1
19573,tetek,2
19574,bengek,3
19575,majalah,3
19576,dinding,2
19577,had3h,1
19578,wkwkskwkwkwkwkw,1
19579,bajak,1
19580,256,1
19581,bajaj,1
19582,keselamtan,1
19583,programkeselamatan2020,1
19584,polriberbagikasih,1
19585,fariza,2
19586,irawady,2
19587,sumpahmending,1
19588,kamaren,1
19589,sejalandengan,1
19590,beritapidie,1
19591,tualang,3
19592,wasit,1
19593,iyeu,1
19594,wawadukan,1
19595,didieu,1
19596,variabel,1
19597,tupoksi,2
19598,kreatifngadepi,1
19599,gerem,1
19600,intospeksi,1
19601,homekerja,1
19602,kejedod,1
19603,haparan,1
19604,loyo,2
19605,credit,2
19606,dumaiupdate,1
19607,dumaiterupdate,1
19608,dumaiuptodate,1
19609,senewen,1
19610,abusyiek,3
19611,pokdarkamtibmas,1
19612,cilandak,3
19613,restrojaksel,1
19614,restro,1
19615,jaksel,1
19616,polrinews,1
19617,berbicaratingal,1
19618,kenanyapemerintah,1
19619,didn,2
19620,thypus,1
19621,maze,2
19622,runer,1
19623,klip,1
19624,karius,2
19625,kiev,1
19626,wartakepri,2
19627,melakukam,2
19628,persoalanya,1
19629,memilihmati,1
19630,capesolutif,1
19631,cemara,1
19632,kesehatanrabi,1
19633,yanh,2
19634,gpaham,1
19635,dibandingin,3
19636,cocokiyalah,1
19637,basicnya,1
19638,neliti,2
19639,partisipan,2
19640,indonesiakecil,1
19641,jdud,1
19642,kib,1
19643,dmanfatkan,1
19644,gaberpihak,1
19645,sehatsalah,1
19646,walpapernya,1
19647,lesbi,1
19648,gimanasi,1
19649,nyaya,1
19650,melbourne,7
19651,menclenya,1
19652,wash,1
19653,yamg,2
19654,netapin,1
19655,socdis,1
19656,forkampincam,1
19657,sirat,3
19658,324,2
19659,ungas,3
19660,kroditnya,1
19661,sambuaga,4
19662,tulung,2
19663,samane,1
19664,ndongo,1
19665,weruh,2
19666,ngrasakne,1
19667,tongone,1
19668,njalok,1
19669,19masyarakat,1
19670,bualn,1
19671,jrlasan,1
19672,janganpiknik,1
19673,sobatanguh,1
19674,dikandani,3
19675,raurus,1
19676,misale,1
19677,kburanmu,1
19678,branding,1
19679,mengupdate,2
19680,scedule,2
19681,consume,1
19682,thuder,1
19683,expensive,2
19684,reason,1
19685,upgraded,1
19686,clasit,1
19687,hkg,1
19688,karenatahu,1
19689,tpsudah,1
19690,bilangserah,1
19691,wabil,1
19692,imut,1
19693,sosioekonomi,2
19694,dame,1
19695,wijayanti,1
19696,mangkreng2,1
19697,ngoceh,1
19698,kerupuk,1
19699,dayu,1
19700,iniorang2,1
19701,pemerintahsobat,1
19702,jagakesehatan,3
19703,ngeakurin,1
19704,melock,1
19705,turuntangan,2
19706,edunews,1
19707,narasitungal,1
19708,mempertahankn,1
19709,meningkatkn,2
19710,pemulihn,1
19711,sanityzer,1
19712,kayagitu,1
19713,pedulix,1
19714,18k,1
19715,uswah,1
19716,tetapsemangat,2
19717,ksel,2
19718,lebaranalah,1
19719,tamak,2
19720,dicurhatin,1
19721,temen2ny,1
19722,disink,1
19723,nth,1
19724,97line,1
19725,ketidakcakapan,1
19726,board,1
19727,ngacoanj,1
19728,jebot,1
19729,diredain,1
19730,primitif,1
19731,setidknya,1
19732,terhindr,1
19733,cobid19,1
19734,wargax,1
19735,terjankit,1
19736,haturnuhun,1
19737,fitra,3
19738,hergyana,2
19739,viralnya,3
19740,kemendagpeduli,2
19741,97l,1
19742,tpmg,1
19743,ditgl,1
19744,lebarang,1
19745,bilek,1
19746,tudah,1
19747,abepura,2
19748,dirahasikanpak,1
19749,isteri,2
19750,adik2nya,1
19751,ponakan,3
19752,ganteng,1
19753,hangout,3
19754,emping,1
19755,melinjo,1
19756,zhou,1
19757,menangulangi,4
19758,malam2,1
19759,diketuk2,1
19760,kubukain,1
19761,abadi,8
19762,wargany,1
19763,brpun,1
19764,yuk2,1
19765,5tahungagal,1
19766,rakyt,2
19767,capekbaca,1
19768,exactly,2
19769,bulyan,1
19770,tuiter,1
19771,receh2,1
19772,bersamakitalawancorona,4
19773,kebates,1
19774,idol,1
19775,putusasa,1
19776,tenagamedisbisa,1
19777,terbrntuk,1
19778,inkompetensi,1
19779,premis,3
19780,matematis,1
19781,protokolirnya,1
19782,baliunited,1
19783,idic,2
19784,pksk,1
19785,djuyoto,1
19786,gabsa,1
19787,pemerintahitu,1
19788,smsm,1
19789,semster,1
19790,jc,1
19791,kalai,2
19792,gaperlu2,1
19793,ngeraung2,1
19794,tuing2,1
19795,sahari,1
19796,sundul,1
19797,tagarbantu,1
19798,atawa,1
19799,anjurah,1
19800,hey,2
19801,darimananya,1
19802,cileungsi,8
19803,plulua,1
19804,paksin,1
19805,wasalamualaikum,1
19806,praktikum,1
19807,faida,2
19808,sungaiselan,80
19809,pl,2
19810,parit,6
19811,berok,3
19812,syar,2
19813,haj2020,1
19814,daruratsyari,1
19815,spiters,2
19816,covid1948,3
19817,ferari,1
19818,masyara,1
19819,ariandiputra8,1
19820,lihat2,1
19821,peoples,1
19822,around,1
19823,parent,1
19824,5cm,1
19825,uhuy,1
19826,newnormalselamatkanindonesia,13
19827,rakyatdukungnewnormal,21
19828,stimulan,2
19829,kusnadi,1
19830,gesek,1
19831,matoanging,2
19832,hanyar,1
19833,ikam,1
19834,desasumber,1
19835,flatened,1
19836,lagibiar,1
19837,instr,1
19838,ngepek,1
19839,sehatkak,4
19840,nangein,1
19841,lamogan,1
19842,akhmad,2
19843,unek2,1
19844,rosok,1
19845,peser,2
19846,durga,1
19847,covidhrs,1
19848,kapanlo,1
19849,dintubasi,1
19850,erik,2
19851,komplot,2
19852,gosok,2
19853,lakalantas,1
19854,ulin,1
19855,goblog,1
19856,rudet,1
19857,pora,4
19858,judi,8
19859,dibangunya,1
19860,globalplanet,1
19861,duwet,7
19862,bendo,1
19863,rakyatdukungnewpresident,2
19864,segala,2
19865,bani,3
19866,ngekor,1
19867,tolakjaditarget,2
19868,adkesma,3
19869,akademik,6
19870,teknik,6
19871,laptop,6
19872,disemutin,1
19873,baterenya,1
19874,liatnyargh,1
19875,budhi,1
19876,328,2
19877,disiplinpolahidupbaru,76
19878,anom,1
19879,karibianto,1
19880,573,3
19881,mading,1
19882,mercu,1
19883,suar,2
19884,disimpulno,1
19885,gaiso,1
19886,eroh,1
19887,mangkane,1
19888,digawekno,1
19889,gtp,10
19890,kenapadulu,1
19891,terapkandisiplin,1
19892,matraman,5
19893,cyndicate,4
19894,276,5
19895,821,1
19896,indonesiaindicator,1
19897,adaptasin,1
19898,intensive,1
19899,cipto,2
19900,mangunkusumo,2
19901,benyharmanid,1
19902,pshtn,2
19903,fhui,3
19904,mustafa,3
19905,fakhri,2
19906,membtasi,1
19907,pandemipemulihan,1
19908,candipuro,4
19909,gaksaya,1
19910,arc,1
19911,ciel,1
19912,meikel,1
19913,maringka,1
19914,margokaton,6
